"Labels","StartTime","Concentration","WFR","Defined","Comment","TimeStamp","Operator","Outlier"
"QC 1 mg/L","2021-03-10 15:15:22","0.942669807730156","94.2669807730156","1","","","","0"
"QC 1 mg/L","2021-03-03 14:35:19","0.926133082246354","92.6133082246354","1","","","","0"
