"Labels","StartTime","Concentration","WFR","Defined","Comment","TimeStamp","Operator","Outlier"
"QC 1 mg/L","2021-03-10 15:15:22","0.994513905730859","99.4513905730859","1","","","","0"
"QC 1 mg/L","2021-03-03 14:35:19","0.987791128079776","98.7791128079776","1","","","","0"
